name,alias,address,city,country,lat,lon,code_phrase
Vigo Zijlemans-den Buytelaar,,Quintysingel 9 8019 KM Hummelo,Amsterdam,Netherlands,52.2423,4.7058,"['qui', 'quis', 'doloremque']"
Nienke van Hulten,,Megandreef 386 1530GB Vlodrop,Amsterdam,Netherlands,52.3214,4.7951,"['quaerat', 'ipsam', 'animi']"
Tristan de Beer,,Selenadreef 4 7744AE Swolgen,Amsterdam,Netherlands,52.1741,4.8506,"['eius', 'fugiat', 'beatae']"
Tygo van den Pol,,Olafhof 027 8096 DT Katwijk,Amsterdam,Netherlands,52.551,5.0781,"['pariatur', 'quod', 'beatae']"
Lizzy van Verdun,,Sofiehof 7 3669YX Den Andel,Amsterdam,Netherlands,52.6139,4.6788,"['expedita', 'nemo', 'distinctio']"
Bastiaan Levesque,,Guussingel 40 6819 FX Rozendaal,Amsterdam,Netherlands,52.5728,4.8084,"['soluta', 'sapiente', 'perferendis']"
Fien Massa,,Noahboulevard 866 5652VJ Mussel,Amsterdam,Netherlands,52.3703,4.7835,"['ipsa', 'fugit', 'qui']"
Melissa Veenstra-van Boven,,Jonasbaan 349 6688TR Hekendorp,Amsterdam,Netherlands,52.3704,4.6673,"['quos', 'minima', 'vitae']"
Lieke Goyaerts van Waderle,,Bentelaan 4 8178 NA Nieuw Namen,Amsterdam,Netherlands,52.2926,4.9892,"['atque', 'ipsum', 'voluptatum']"
Max Michielsen-Jansdr,,Jaysonboulevard 46 6288NQ Nederweert,Amsterdam,Netherlands,52.1578,4.8946,"['distinctio', 'quo', 'eveniet']"
Luca van Eck,,Rooslaan 302 8089EE St.-Jacobiparochie,Amsterdam,Netherlands,52.4602,4.6671,"['nisi', 'reiciendis', 'dolore']"
Tyler Moet,,Meganhof 10 3822AY Zuiddorpe,Amsterdam,Netherlands,52.4532,4.7056,"['voluptatibus', 'nam', 'tempora']"
Kayleigh Groenestein,,Mellehof 3 9556JV Elburg,Amsterdam,Netherlands,52.2413,5.032,"['odio', 'eum', 'dolorum']"
David van Verdun,,Verapad 917 5572JF Amstelveen,Amsterdam,Netherlands,52.4889,4.8586,"['asperiores', 'nemo', 'beatae']"
Jan Ehlert,Blaze,Louisebaan 2 5405ST Budel,Amsterdam,Netherlands,52.5319,4.6878,"['molestias', 'reiciendis', 'aliquam']"
Boris Kwaadland,,Kevinstraat 93 5537 SH Oldemarkt,Amsterdam,Netherlands,52.2813,5.0992,"['ut', 'iste', 'odio']"
Quinten Fechant-de Bruin,,Michellestraat 646 8485 YB Luttelgeest,Amsterdam,Netherlands,52.1676,4.909,"['facere', 'dicta', 'ullam']"
Nadia Nihoe,,Daphnepad 9 6718 ZZ Ledeacker,Amsterdam,Netherlands,52.599,4.8628,"['quia', 'accusamus', 'et']"
"Azra West-Francië, van",,Benjamindreef 90 4458FA Klooster Lidlum,Amsterdam,Netherlands,52.4539,4.8636,"['assumenda', 'repellendus', 'ipsa']"
Jort Rotteveel-Wolters,,Bradleylaan 40 2794KB Heino,Amsterdam,Netherlands,52.5122,4.6526,"['possimus', 'deleniti', 'eaque']"
Michael de Gruijl,Popoye,Daansingel 11 2519 BD Loo Gld,Amsterdam,Netherlands,52.179,4.8012,"['sint', 'esse', 'ipsam']"
Sep van Gemert,Popcorn,Lilylaan 9 5119QH Egmond aan den Hoef,Amsterdam,Netherlands,52.3779,4.9691,"['asperiores', 'exercitationem', 'laudantium']"
Iris van de Brink,,Stefhof 5 3325CK Harmelen,Amsterdam,Netherlands,52.6111,5.1057,"['officiis', 'velit', 'quia']"
Berat Bellemans,,Lukedreef 61 1479CG Stevensbeek,Amsterdam,Netherlands,52.3336,4.9955,"['animi', 'culpa', 'odio']"
Ayoub Gepa van Bourgondië,,Joëllesingel 311 9142FO Hardinxveld-Giessendam,Amsterdam,Netherlands,52.4719,5.0822,"['vitae', 'sapiente', 'repellendus']"
Thom Miltenburg,,Jaydenboulevard 1 4264 KJ Heerenveen,Amsterdam,Netherlands,52.3625,5.0665,"['voluptatum', 'fuga', 'voluptatum']"
Jules van der Velde-Huisman,,Matthijsweg 381 2361 ZT Neerijnen,Amsterdam,Netherlands,52.3446,4.808,"['temporibus', 'exercitationem', 'eos']"
Jan van Ghoerle,,Nielsdreef 023 1207CZ Zuidlaarderveen,Amsterdam,Netherlands,52.5485,5.0627,"['suscipit', 'occaecati', 'sed']"
